user_id,article_id_BWS,TOP-K_BWS
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220504_B5C78580C5,6
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220427_0D1A8C49C9,7
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220518_15FDDA31FA,8
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20211222_F49F759200,9
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220629_F0DB742EBB,10
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220622_796906B417,11
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220202_1FE4BE6C3E,12
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220518_48A2BFD79B,13
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220831_B7A8984CB4,14
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220928_CFA81D0C01,15
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220112_DC4AE5C27A,1
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221123_5F124F9FAF,2
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221102_1B753F78EB,3
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220914_C723A2A8B3,4
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220504_3F874D1842,5
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221123_8BEE45BE3E,6
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220511_B23153F59B,7
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220601_A18D0C72A0,8
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221102_EFFF9FD271,9
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221102_BFBE5E9138,10
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220119_5B01A8DA71,11
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20221116_75E1D903DF,12
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220302_7AB21756FE,13
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220615_0680834F09,14
thurnher-FALTER_20220427_F88F2F9DC1,FALTER_20220330_42D1E9970A,15
thurnher-FALTER_20220504_21926FB373,FALTER_20220302_A898C15939,1
thurnher-FALTER_20220504_21926FB373,FALTER_20220413_272C337CE3,2
thurnher-FALTER_20220504_21926FB373,FALTER_20220330_12EF29740D,3
thurnher-FALTER_20220504_21926FB373,FALTER_20220921_3A74B7CC9B,4
thurnher-FALTER_20220504_21926FB373,FALTER_20221130_1C29263297,5
thurnher-FALTER_20220504_21926FB373,FALTER_20220316_6C068A7877,6
thurnher-FALTER_20220504_21926FB373,FALTER_20220112_DC4AE5C27A,7
thurnher-FALTER_20220504_21926FB373,FALTER_20220608_6A27A6CE72,8
thurnher-FALTER_20220504_21926FB373,FALTER_20220511_69C5FA68D4,9
thurnher-FALTER_20220504_21926FB373,FALTER_20220511_71668B1344,10
thurnher-FALTER_20220504_21926FB373,FALTER_20220608_EB939901FB,11
thurnher-FALTER_20220504_21926FB373,FALTER_20221026_792F2C3031,12
thurnher-FALTER_20220504_21926FB373,FALTER_20221116_43D92DB2B6,13
thurnher-FALTER_20220504_21926FB373,FALTER_20221207_71DD597266,14
thurnher-FALTER_20220504_21926FB373,FALTER_20220831_94A149ABB7,15
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220907_EF69F656B5,1
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220824_C79F934122,2
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20211215_550818D05A,3
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220608_E67B54FF98,4
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20211222_FD8F17EAB4,5
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220302_6D4E5FFAA4,6
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220209_527FCC1F15,7
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20221116_44CBDAF5FB,8
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220216_82E9782F47,9
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220713_CAAE68A65F,10
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20221102_EFFF9FD271,11
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220126_FC2A19179F,12
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220119_BC8687BBB1,13
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220824_891693C074,14
thurnher-FALTER_20220511_4CA6D4AD5B,FALTER_20220511_71668B1344,15
thurnher-FALTER_20220518_4460B08F42,FALTER_20220126_305FB76FE8,1
thurnher-FALTER_20220518_4460B08F42,FALTER_20220406_EA00DAEC2E,2
thurnher-FALTER_20220518_4460B08F42,FALTER_20220309_A08F92CAF9,3
thurnher-FALTER_20220518_4460B08F42,FALTER_20220223_269DAE0D66,4
thurnher-FALTER_20220518_4460B08F42,FALTER_20220209_5CA8DCBD6D,5
thurnher-FALTER_20220518_4460B08F42,FALTER_20220511_964B3F8189,6
thurnher-FALTER_20220518_4460B08F42,FALTER_20221116_43D92DB2B6,7
thurnher-FALTER_20220518_4460B08F42,FALTER_20220223_788A4CE7AA,8
thurnher-FALTER_20220518_4460B08F42,FALTER_20220817_5081C79795,9
thurnher-FALTER_20220518_4460B08F42,FALTER_20220511_71668B1344,10
thurnher-FALTER_20220518_4460B08F42,FALTER_20220601_A6AE0B2BDE,11
thurnher-FALTER_20220518_4460B08F42,FALTER_20220309_FE59453C09,12
thurnher-FALTER_20220518_4460B08F42,FALTER_20220209_16A18EC699,13
thurnher-FALTER_20220518_4460B08F42,FALTER_20220209_729DD3199A,14
thurnher-FALTER_20220518_4460B08F42,FALTER_20211222_A35407C20B,15
thurnher-FALTER_20220525_B332E0066F,FALTER_20220202_E625782B2C,1
thurnher-FALTER_20220525_B332E0066F,FALTER_20220406_38C88A35E2,2
thurnher-FALTER_20220525_B332E0066F,FALTER_20220727_CF91F84CA7,3
thurnher-FALTER_20220525_B332E0066F,FALTER_20221005_4529C214EB,4
thurnher-FALTER_20220525_B332E0066F,FALTER_20221116_A6633188CA,5
thurnher-FALTER_20220525_B332E0066F,FALTER_20220209_A5B772DECE,6
thurnher-FALTER_20220525_B332E0066F,FALTER_20220126_C951D4AF8D,7
thurnher-FALTER_20220525_B332E0066F,FALTER_20220914_BB11B40DF6,8
thurnher-FALTER_20220525_B332E0066F,FALTER_20220608_C34C463ECE,9
thurnher-FALTER_20220525_B332E0066F,FALTER_20221116_43D92DB2B6,10
thurnher-FALTER_20220525_B332E0066F,FALTER_20220511_FBF1B6E8BF,11
thurnher-FALTER_20220525_B332E0066F,FALTER_20220316_5CF345D5B2,12
thurnher-FALTER_20220525_B332E0066F,FALTER_20221109_153991C14D,13
thurnher-FALTER_20220525_B332E0066F,FALTER_20221026_792F2C3031,14
thurnher-FALTER_20220525_B332E0066F,FALTER_20220810_D7E2127763,15
thurnher-FALTER_20220601_FD207B99E5,FALTER_20221012_D6A09D0DB1,1
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220727_ABE58D8343,2
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220713_64B0D5FF2A,3
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220803_106498EA98,4
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220525_04F1FE7FB2,5
thurnher-FALTER_20220601_FD207B99E5,FALTER_20221109_153991C14D,6
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220202_A019507BCD,7
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220126_6BE64DF1B1,8
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220309_1C6B8418BE,9
thurnher-FALTER_20220601_FD207B99E5,FALTER_20221026_792F2C3031,10
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220316_5CF345D5B2,11
thurnher-FALTER_20220601_FD207B99E5,FALTER_20221116_43D92DB2B6,12
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220223_D15FB0110C,13
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220713_1238E421E5,14
thurnher-FALTER_20220601_FD207B99E5,FALTER_20220810_16DD7A6FE3,15
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220112_40AE2958E6,1
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220921_DEA5AF20FF,2
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220615_712D78A192,3
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220615_145274EAAE,4
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220720_D1344797F8,5
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220504_A97F204383,6
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220518_EE8013F8A2,7
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220316_6C068A7877,8
thurnher-FALTER_20220608_C34C463ECE,FALTER_20221026_792F2C3031,9
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220615_58EE1B7D7A,10
thurnher-FALTER_20220608_C34C463ECE,FALTER_20221019_C7B0CE1462,11
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220504_1D4E1E874B,12
thurnher-FALTER_20220608_C34C463ECE,FALTER_20221116_43D92DB2B6,13
thurnher-FALTER_20220608_C34C463ECE,FALTER_20220824_BCF99F93A9,14
thurnher-FALTER_20220608_C34C463ECE,FALTER_20211222_A35407C20B,15
thurnher-FALTER_20220615_712D78A192,FALTER_20220615_145274EAAE,1
thurnher-FALTER_20220615_712D78A192,FALTER_20220928_1A92012FF7,2
thurnher-FALTER_20220615_712D78A192,FALTER_20220608_C34C463ECE,3
thurnher-FALTER_20220615_712D78A192,FALTER_20220921_DEA5AF20FF,4
thurnher-FALTER_20220615_712D78A192,FALTER_20220518_EE8013F8A2,5
thurnher-FALTER_20220615_712D78A192,FALTER_20220504_A97F204383,6
thurnher-FALTER_20220615_712D78A192,FALTER_20220720_D1344797F8,7
thurnher-FALTER_20220615_712D78A192,FALTER_20220824_5B4920888E,8
thurnher-FALTER_20220615_712D78A192,FALTER_20220921_95D62844CB,9
thurnher-FALTER_20220615_712D78A192,FALTER_20220928_39715CE467,10
thurnher-FALTER_20220615_712D78A192,FALTER_20220525_B332E0066F,11
thurnher-FALTER_20220615_712D78A192,FALTER_20220824_23AE4161B4,12
thurnher-FALTER_20220615_712D78A192,FALTER_20220615_58EE1B7D7A,13
thurnher-FALTER_20220615_712D78A192,FALTER_20220803_106498EA98,14
thurnher-FALTER_20220615_712D78A192,FALTER_20211222_A35407C20B,15
